id	text
509028	I've been feeding this along with 2 other Natural Balance canned flavors to my 3 cats for about 6 months now and they absolutely love this stuff. I feed the two girls each a half a can in the morning and another in the evening, my 15lb boy I feed 3/4 can twice a day. I also leave them a bowl of Blue Buffalo kibble out to snack on, which honestly they eat very little of and I am thinking of removing it from their diet. They can't wait to dig into the Natural Balance and once the bowl is down they inhale every last bit in less than 5 minutes. Their coats are super soft and shiny and their eyes are bright and shiny as well and they have crazy amounts of energy, annoyingly so at times as they sound like they're going to tear the house down with all the running, jumping and wrestling they do...even my 12 year old calico has developed much more energy and has been participating in the mayhem.
552002	Fast shipment. Great product which I had a hard time trying to purchase locally at my supermarkets and stores. Great tasting soup.
57750	My husband's favorite candy are Haribo gummi bears. I purchased 2 bags and they were very fresh. My husband will be eating these for the next year. Great buy especially for the price.
343123	This is delicious but it's easy to overdo it.  A little powerful when too much is applied.  Great way to avoid salt though.
183258	So I bought it to try it, I'm on my 3rd day and I am loving it. It curbs my appetite, I eat a lot and I snack a lot, after drinking this I haven't snacked, there's a bag of gummie bears sitting on my table, and I haven't touched it yet. I will be ordering another set and we'll see if my fat starts shedding. I drink it after lunch, after eating. You're suppose to drink it with food in the stomach, it works until the next day! I love it!!
248123	I travel a lot to places that lack healthy eating options. This is a wonderful companion to take with me. Apricots are also amazing.
474412	Blue Sky Free Cola is the best tasting diet cola I have had.<br />It's sweet and no after taste. :)
244736	I love this bar and eat it every day, it's very healthy and  tastes great but it's priced twice as much what I paid at local supermarket.
364080	I really enjoyed this chocolate, which has a very strong chocolate flavor without any overbearing aftertaste.  The sugar is just right and the texture is perfect, with no sign of waxy residue.  It would be perfect for cookies, but also ideal for eating on its own.
515649	These stuffed mushrooms arrived with no cooking directions attached.  (I purchase frozen food online from another retailer---everything comes with cooking directions, times, etc...I am used to superior products.)  I perused the original site online for the proper cooking directions, then followed them to the letter.  First, I tasted one mushroom right from the oven, then I waited until they cooled before the next attempt.  Then, I waited one hour and tasted the product again.  There was absolutely no taste.  I couldn't discern a crab taste or aroma; nor could I sense the taste of mushrooms.  I  felt like I had a mouthful of tasteless bread crumbs.  I'm not willing to ingest a boatload of calories while experiencing no taste, so I threw the entire tray of 9 mushrooms into the garbage.
309343	"My little poodle is soooooooo pickey...she never eats treats.<br />I purchased these hoping she'd eat it. I bought.........<br />14oz Free Range Apple Chicken Breast Wraps, also banana wrap & liver wrap.<br />She LOVES all 3 of them...WOW what a surprise. The treats are not hard so it's easy for the princess to chew. lol  I give it to her whole...normally anything I give her has to be cut up in tiny pieces.<br /><br />Okay, now here is my big concern. I just realized they are """"Made In China"""".<br />I don't like this. With all the tainted products out there, the majority come from China. Take a LQQK at FDA recalls...veterinary. I am not saying that this product is bad, it may not be & than it may be bad for dogs.<br />I have to research it further, as we all should do before letting our pets eat treats & food.  I hope this is okay for my dog since it is the only treat that she'll eat."
